Sample_name	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scores_bacteria_odb10	Scores_archaea_odb10	Scores_eukaryota_odb10
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_99-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_26-contigs	burkholderiales_odb10	72.7	56.4	16.3	12.4	14.9	688	C:63.7%[S:51.6%,D:12.1%],F:23.4%,M:12.9%,n:124	C:11.4%[S:9.3%,D:2.1%],F:4.1%,M:84.5%,n:194	C:3.2%[S:2.0%,D:1.2%],F:2.4%,M:94.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_221-contigs	bacteria_odb10	68.6	46.0	22.6	21.0	10.4	124	C:68.6%[S:46.0%,D:22.6%],F:21.0%,M:10.4%,n:124	C:13.4%[S:9.3%,D:4.1%],F:9.8%,M:76.8%,n:194	C:2.0%[S:1.6%,D:0.4%],F:3.1%,M:94.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_70-contigs	burkholderiales_odb10	69.8	37.5	32.3	4.4	25.8	688	C:53.3%[S:32.3%,D:21.0%],F:14.5%,M:32.2%,n:124	C:10.3%[S:4.6%,D:5.7%],F:3.6%,M:86.1%,n:194	C:5.1%[S:3.1%,D:2.0%],F:3.1%,M:91.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_173-contigs	spounavirinae_odb10	0.0	0.0	0.0	6.2	93.8	16	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_78-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_20-contigs	archaea_odb10	2.6	0.5	2.1	0.5	96.9	194	C:1.6%[S:0.0%,D:1.6%],F:0.8%,M:97.6%,n:124	C:2.6%[S:0.5%,D:2.1%],F:0.5%,M:96.9%,n:194	C:0.4%[S:0.0%,D:0.4%],F:0.4%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_20-contigs	bacteria_odb10	81.5	44.4	37.1	9.7	8.8	124	C:81.5%[S:44.4%,D:37.1%],F:9.7%,M:8.8%,n:124	C:10.8%[S:4.1%,D:6.7%],F:7.7%,M:81.5%,n:194	C:2.4%[S:1.2%,D:1.2%],F:2.0%,M:95.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_110-contigs	bacteria_odb10	8.1	8.1	0.0	8.1	83.8	124	C:8.1%[S:8.1%,D:0.0%],F:8.1%,M:83.8%,n:124	C:4.6%[S:4.6%,D:0.0%],F:1.5%,M:93.9%,n:194	C:0.8%[S:0.8%,D:0.0%],F:0.0%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_63-contigs	bacteria_odb10	0.8	0.8	0.0	3.2	96.0	124	C:0.8%[S:0.8%,D:0.0%],F:3.2%,M:96.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_29-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_183-contigs	bacteria_odb10	8.1	8.1	0.0	7.3	84.6	124	C:8.1%[S:8.1%,D:0.0%],F:7.3%,M:84.6%,n:124	C:1.5%[S:1.5%,D:0.0%],F:1.5%,M:97.0%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.4%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_144-contigs	bacteria_odb10	18.5	18.5	0.0	17.7	63.8	124	C:18.5%[S:18.5%,D:0.0%],F:17.7%,M:63.8%,n:124	C:3.1%[S:3.1%,D:0.0%],F:2.6%,M:94.3%,n:194	C:1.2%[S:1.2%,D:0.0%],F:1.2%,M:97.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_35-contigs	bacteria_odb10	21.8	21.8	0.0	10.5	67.7	124	C:21.8%[S:21.8%,D:0.0%],F:10.5%,M:67.7%,n:124	C:3.1%[S:3.1%,D:0.0%],F:3.1%,M:93.8%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.4%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_12-contigs	bacteria_odb10	14.5	14.5	0.0	16.9	68.6	124	C:14.5%[S:14.5%,D:0.0%],F:16.9%,M:68.6%,n:124	C:2.1%[S:2.1%,D:0.0%],F:4.1%,M:93.8%,n:194	C:0.4%[S:0.4%,D:0.0%],F:1.2%,M:98.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_180-contigs	bacteria_odb10	72.6	45.2	27.4	15.3	12.1	124	C:72.6%[S:45.2%,D:27.4%],F:15.3%,M:12.1%,n:124	C:13.9%[S:7.2%,D:6.7%],F:5.7%,M:80.4%,n:194	C:5.9%[S:3.5%,D:2.4%],F:0.4%,M:93.7%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_48-contigs	bacteroidetes_odb10	91.5	91.3	0.2	2.7	5.8	402	C:92.7%[S:92.7%,D:0.0%],F:3.2%,M:4.1%,n:124	C:17.0%[S:17.0%,D:0.0%],F:3.6%,M:79.4%,n:194	C:2.7%[S:2.7%,D:0.0%],F:1.6%,M:95.7%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_80-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_33-contigs	bacteria_odb10	87.9	46.0	41.9	7.3	4.8	124	C:87.9%[S:46.0%,D:41.9%],F:7.3%,M:4.8%,n:124	C:18.5%[S:13.9%,D:4.6%],F:4.1%,M:77.4%,n:194	C:4.7%[S:3.5%,D:1.2%],F:2.7%,M:92.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_122-contigs	bacteria_odb10	51.6	50.0	1.6	12.1	36.3	124	C:51.6%[S:50.0%,D:1.6%],F:12.1%,M:36.3%,n:124	C:11.3%[S:9.8%,D:1.5%],F:2.6%,M:86.1%,n:194	C:1.6%[S:1.2%,D:0.4%],F:3.1%,M:95.3%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_57-contigs	pahexavirus_odb10	2.8	2.8	0.0	0.0	97.2	36	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_128-contigs	mollicutes_odb10	47.0	45.7	1.3	2.6	50.4	151	C:53.2%[S:52.4%,D:0.8%],F:16.1%,M:30.7%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_177-contigs	eukaryota_odb10	0.0	0.0	0.0	1.2	98.8	255	C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:1.2%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_163-contigs	pahexavirus_odb10	2.8	2.8	0.0	0.0	97.2	36	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_158-contigs	chromatiales_odb10	98.0	97.7	0.3	0.6	1.4	652	C:99.2%[S:98.4%,D:0.8%],F:0.8%,M:0.0%,n:124	C:21.1%[S:21.1%,D:0.0%],F:4.6%,M:74.3%,n:194	C:4.3%[S:3.1%,D:1.2%],F:1.6%,M:94.1%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_40-contigs	bacteria_odb10	91.9	25.0	66.9	3.2	4.9	124	C:91.9%[S:25.0%,D:66.9%],F:3.2%,M:4.9%,n:124	C:19.1%[S:6.2%,D:12.9%],F:5.2%,M:75.7%,n:194	C:3.2%[S:1.2%,D:2.0%],F:2.4%,M:94.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_208-contigs	bacteria_odb10	25.0	25.0	0.0	12.9	62.1	124	C:25.0%[S:25.0%,D:0.0%],F:12.9%,M:62.1%,n:124	C:3.6%[S:3.6%,D:0.0%],F:2.1%,M:94.3%,n:194	C:0.4%[S:0.4%,D:0.0%],F:2.7%,M:96.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_78-contigs	bacteria_odb10	74.2	74.2	0.0	14.5	11.3	124	C:74.2%[S:74.2%,D:0.0%],F:14.5%,M:11.3%,n:124	C:16.5%[S:16.5%,D:0.0%],F:4.6%,M:78.9%,n:194	C:3.1%[S:3.1%,D:0.0%],F:2.0%,M:94.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_173-contigs	bacteria_odb10	98.4	45.2	53.2	0.8	0.8	124	C:98.4%[S:45.2%,D:53.2%],F:0.8%,M:0.8%,n:124	C:20.1%[S:13.9%,D:6.2%],F:3.1%,M:76.8%,n:194	C:5.1%[S:3.5%,D:1.6%],F:1.6%,M:93.3%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_160-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_188-contigs	spounavirinae_odb10	6.2	6.2	0.0	0.0	93.8	16	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_105-contigs	bacteria_odb10	65.4	46.0	19.4	16.9	17.7	124	C:65.4%[S:46.0%,D:19.4%],F:16.9%,M:17.7%,n:124	C:17.0%[S:11.3%,D:5.7%],F:5.7%,M:77.3%,n:194	C:6.3%[S:4.7%,D:1.6%],F:3.1%,M:90.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_205-contigs	bacteria_odb10	93.5	93.5	0.0	4.0	2.5	124	C:93.5%[S:93.5%,D:0.0%],F:4.0%,M:2.5%,n:124	C:16.5%[S:16.0%,D:0.5%],F:3.6%,M:79.9%,n:194	C:4.7%[S:4.7%,D:0.0%],F:1.6%,M:93.7%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_156-contigs	bacteria_odb10	2.4	2.4	0.0	3.2	94.4	124	C:2.4%[S:2.4%,D:0.0%],F:3.2%,M:94.4%,n:124	C:0.5%[S:0.5%,D:0.0%],F:0.0%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_69-contigs	bacteria_odb10	44.4	44.4	0.0	8.1	47.5	124	C:44.4%[S:44.4%,D:0.0%],F:8.1%,M:47.5%,n:124	C:12.4%[S:12.4%,D:0.0%],F:3.1%,M:84.5%,n:194	C:0.8%[S:0.8%,D:0.0%],F:1.2%,M:98.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_103-contigs	bacteria_odb10	11.3	11.3	0.0	13.7	75.0	124	C:11.3%[S:11.3%,D:0.0%],F:13.7%,M:75.0%,n:124	C:2.1%[S:2.1%,D:0.0%],F:0.5%,M:97.4%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_107-contigs	bacteria_odb10	96.8	12.1	84.7	2.4	0.8	124	C:96.8%[S:12.1%,D:84.7%],F:2.4%,M:0.8%,n:124	C:18.6%[S:2.6%,D:16.0%],F:3.1%,M:78.3%,n:194	C:4.0%[S:1.6%,D:2.4%],F:2.0%,M:94.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_202-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_104-contigs	archaea_odb10	1.0	1.0	0.0	0.5	98.5	194	C:0.8%[S:0.8%,D:0.0%],F:0.8%,M:98.4%,n:124	C:1.0%[S:1.0%,D:0.0%],F:0.5%,M:98.5%,n:194	C:0.4%[S:0.4%,D:0.0%],F:1.6%,M:98.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_9-contigs	bacteria_odb10	66.9	66.1	0.8	12.9	20.2	124	C:66.9%[S:66.1%,D:0.8%],F:12.9%,M:20.2%,n:124	C:13.4%[S:13.4%,D:0.0%],F:4.6%,M:82.0%,n:194	C:2.7%[S:2.7%,D:0.0%],F:3.1%,M:94.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_87-contigs	stramenopiles_odb10	62.0	62.0	0.0	7.0	31.0	100	C:26.6%[S:26.6%,D:0.0%],F:21.0%,M:52.4%,n:124	C:29.9%[S:28.9%,D:1.0%],F:11.3%,M:58.8%,n:194	C:54.9%[S:54.5%,D:0.4%],F:12.2%,M:32.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_111-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_118-contigs	bacteria_odb10	9.7	8.9	0.8	9.7	80.6	124	C:9.7%[S:8.9%,D:0.8%],F:9.7%,M:80.6%,n:124	C:4.1%[S:2.6%,D:1.5%],F:1.5%,M:94.4%,n:194	C:0.4%[S:0.4%,D:0.0%],F:2.0%,M:97.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_47-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_205-contigs	bacteria_odb10	54.0	42.7	11.3	12.9	33.1	124	C:54.0%[S:42.7%,D:11.3%],F:12.9%,M:33.1%,n:124	C:10.3%[S:8.2%,D:2.1%],F:2.6%,M:87.1%,n:194	C:1.6%[S:1.6%,D:0.0%],F:0.8%,M:97.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_14-contigs	bacteria_odb10	62.1	62.1	0.0	14.5	23.4	124	C:62.1%[S:62.1%,D:0.0%],F:14.5%,M:23.4%,n:124	C:13.4%[S:13.4%,D:0.0%],F:4.6%,M:82.0%,n:194	C:2.0%[S:2.0%,D:0.0%],F:1.6%,M:96.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_132-contigs	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	C:1.6%[S:1.6%,D:0.0%],F:0.8%,M:97.6%,n:124	C:0.5%[S:0.5%,D:0.0%],F:0.5%,M:99.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_149-contigs	bacteria_odb10	16.9	16.1	0.8	4.0	79.1	124	C:16.9%[S:16.1%,D:0.8%],F:4.0%,M:79.1%,n:124	C:5.6%[S:4.6%,D:1.0%],F:2.1%,M:92.3%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_53-contigs	bacteria_odb10	18.5	18.5	0.0	15.3	66.2	124	C:18.5%[S:18.5%,D:0.0%],F:15.3%,M:66.2%,n:124	C:2.6%[S:2.6%,D:0.0%],F:1.5%,M:95.9%,n:194	C:1.2%[S:1.2%,D:0.0%],F:0.0%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_122-contigs	archaea_odb10	1.5	1.5	0.0	0.5	98.0	194	C:0.8%[S:0.0%,D:0.8%],F:0.8%,M:98.4%,n:124	C:1.5%[S:1.5%,D:0.0%],F:0.5%,M:98.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.4%,M:99.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_132-contigs	bacteria_odb10	98.4	22.6	75.8	1.6	0.0	124	C:98.4%[S:22.6%,D:75.8%],F:1.6%,M:0.0%,n:124	C:21.7%[S:6.2%,D:15.5%],F:4.1%,M:74.2%,n:194	C:6.7%[S:5.1%,D:1.6%],F:0.8%,M:92.5%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_160-contigs	tequatrovirus_odb10	4.2	4.2	0.0	0.0	95.8	24	C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_40-contigs	bacteria_odb10	1.6	0.8	0.8	0.0	98.4	124	C:1.6%[S:0.8%,D:0.8%],F:0.0%,M:98.4%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_164-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_152-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_5-contigs	eukaryota_odb10	3.5	3.5	0.0	6.3	90.2	255	C:2.4%[S:2.4%,D:0.0%],F:5.6%,M:92.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:2.1%,M:97.9%,n:194	C:3.5%[S:3.5%,D:0.0%],F:6.3%,M:90.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_54-contigs	mollicutes_odb10	47.7	47.0	0.7	2.6	49.7	151	C:54.0%[S:54.0%,D:0.0%],F:16.1%,M:29.9%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_227-contigs	bacteria_odb10	26.6	21.0	5.6	3.2	70.2	124	C:26.6%[S:21.0%,D:5.6%],F:3.2%,M:70.2%,n:124	C:1.0%[S:1.0%,D:0.0%],F:1.0%,M:98.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_190-contigs	bacteria_odb10	41.1	26.6	14.5	12.9	46.0	124	C:41.1%[S:26.6%,D:14.5%],F:12.9%,M:46.0%,n:124	C:3.6%[S:3.1%,D:0.5%],F:6.7%,M:89.7%,n:194	C:0.4%[S:0.4%,D:0.0%],F:0.8%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_54-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_125-contigs	archaea_odb10	4.1	3.1	1.0	0.0	95.9	194	C:4.0%[S:2.4%,D:1.6%],F:1.6%,M:94.4%,n:124	C:4.1%[S:3.1%,D:1.0%],F:0.0%,M:95.9%,n:194	C:1.2%[S:0.4%,D:0.8%],F:0.0%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_202-contigs	bacteria_odb10	2.4	2.4	0.0	1.6	96.0	124	C:2.4%[S:2.4%,D:0.0%],F:1.6%,M:96.0%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_151-contigs	bacteria_odb10	25.0	25.0	0.0	12.9	62.1	124	C:25.0%[S:25.0%,D:0.0%],F:12.9%,M:62.1%,n:124	C:5.1%[S:4.1%,D:1.0%],F:5.7%,M:89.2%,n:194	C:2.0%[S:2.0%,D:0.0%],F:1.2%,M:96.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_143-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_106-contigs	bacteria_odb10	4.0	4.0	0.0	3.2	92.8	124	C:4.0%[S:4.0%,D:0.0%],F:3.2%,M:92.8%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/13m_Bin_141-contigs	bacteria_odb10	2.4	2.4	0.0	3.2	94.4	124	C:2.4%[S:2.4%,D:0.0%],F:3.2%,M:94.4%,n:124	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_105-contigs	chromatiales_odb10	95.7	95.4	0.3	0.5	3.8	652	C:96.8%[S:96.8%,D:0.0%],F:1.6%,M:1.6%,n:124	C:20.1%[S:20.1%,D:0.0%],F:5.2%,M:74.7%,n:194	C:4.3%[S:3.1%,D:1.2%],F:1.6%,M:94.1%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_222-contigs	bacteria_odb10	34.7	33.9	0.8	15.3	50.0	124	C:34.7%[S:33.9%,D:0.8%],F:15.3%,M:50.0%,n:124	C:7.7%[S:7.7%,D:0.0%],F:6.2%,M:86.1%,n:194	C:1.2%[S:1.2%,D:0.0%],F:1.2%,M:97.6%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_95-contigs	bacteria_odb10	42.8	33.9	8.9	20.2	37.0	124	C:42.8%[S:33.9%,D:8.9%],F:20.2%,M:37.0%,n:124	C:9.8%[S:7.7%,D:2.1%],F:4.6%,M:85.6%,n:194	C:1.6%[S:1.6%,D:0.0%],F:2.0%,M:96.4%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_39-contigs	bacteria_odb10	27.4	21.8	5.6	21.8	50.8	124	C:27.4%[S:21.8%,D:5.6%],F:21.8%,M:50.8%,n:124	C:4.1%[S:4.1%,D:0.0%],F:2.1%,M:93.8%,n:194	C:0.8%[S:0.8%,D:0.0%],F:0.4%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_99-contigs	bacteria_odb10	96.0	50.0	46.0	1.6	2.4	124	C:96.0%[S:50.0%,D:46.0%],F:1.6%,M:2.4%,n:124	C:19.1%[S:13.4%,D:5.7%],F:5.2%,M:75.7%,n:194	C:4.3%[S:3.5%,D:0.8%],F:1.6%,M:94.1%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_140-contigs	bacteria_odb10	95.2	9.7	85.5	4.0	0.8	124	C:95.2%[S:9.7%,D:85.5%],F:4.0%,M:0.8%,n:124	C:21.1%[S:1.0%,D:20.1%],F:3.6%,M:75.3%,n:194	C:5.1%[S:2.0%,D:3.1%],F:2.0%,M:92.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_67-contigs	Check_logs	-	-	-	-	-	-	-	-	-
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15_5m_Bin_66-contigs	bacteria_odb10	76.6	51.6	25.0	0.8	22.6	124	C:76.6%[S:51.6%,D:25.0%],F:0.8%,M:22.6%,n:124	C:18.0%[S:10.8%,D:7.2%],F:4.6%,M:77.4%,n:194	C:4.7%[S:3.1%,D:1.6%],F:2.4%,M:92.9%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_34-contigs	burkholderiales_odb10	38.9	38.2	0.7	15.1	46.0	688	C:50.0%[S:47.6%,D:2.4%],F:17.7%,M:32.3%,n:124	C:7.7%[S:7.2%,D:0.5%],F:4.1%,M:88.2%,n:194	C:1.6%[S:1.6%,D:0.0%],F:1.2%,M:97.2%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mw_Bin_42-contigs	burkholderiales_odb10	14.4	14.0	0.4	4.9	80.7	688	C:29.9%[S:23.4%,D:6.5%],F:15.3%,M:54.8%,n:124	C:3.6%[S:3.1%,D:0.5%],F:2.6%,M:93.8%,n:194	C:0.0%[S:0.0%,D:0.0%],F:1.2%,M:98.8%,n:255
/home/users/s/saini7/scratch/MS2/chemocline_bins/busco_out_09_07_2022/15mm_Bin_10-contigs	bacteria_odb10	41.9	41.9	0.0	20.2	37.9	124	C:41.9%[S:41.9%,D:0.0%],F:20.2%,M:37.9%,n:124	C:5.2%[S:5.2%,D:0.0%],F:3.6%,M:91.2%,n:194	C:0.8%[S:0.8%,D:0.0%],F:2.0%,M:97.2%,n:255
