# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
15_5m_282.fa	taxid assigned	based on 707/1329 ORFs	1;131567;2	1.00;0.93;0.86	Bacteria: 0.86	no support	no support	no support	no support	no support	no support
15_5m_283.fa	taxid assigned	based on 3/38 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Viruses: 1.00	Uroviricota: 1.00	Caudoviricetes: 1.00	Caudovirales: 1.00	NA	NA	uncultured Caudovirales phage: 1.00
15_5m_284.fa	taxid assigned	based on 7/27 ORFs	1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1091;84205	1.00;1.00;1.00;0.61;0.61;0.44;0.44;0.44;0.44;0.44;0.44;0.44	Bacteria: 1.00	Chlorobi: 0.44	Chlorobia: 0.44	Chlorobiales: 0.44	Chlorobiaceae: 0.44	Chlorobium: 0.44	Chlorobium ferrooxidans: 0.44
15_5m_285.fa	no taxid assigned	no hits to database
15_5m_29.fa	taxid assigned	based on 3772/3917 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.96;0.86;0.86;0.85	Bacteria: 0.96	Bacteroidetes: 0.85	no support	no support	no support	no support	no support
15_5m_3.fa	taxid assigned	based on 774/2040 ORFs	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;1962113;1650286	1.00;0.99;0.92;0.90;0.89;0.89;0.80;0.78;0.78;0.72;0.52;0.37;0.37	Eukaryota: 0.92	Chlorophyta: 0.89	Trebouxiophyceae: 0.80	Chlorellales: 0.78	Chlorellaceae: 0.78	Chlorella: 0.52	Chlorella desiccata (nom. nud.): 0.37
15_5m_30.fa	taxid assigned	based on 1037/1602 ORFs	1;131567;2	1.00;0.60;0.40	Bacteria: 0.40	no support	no support	no support	no support	no support	no support
15_5m_31.fa	taxid assigned	based on 9/11 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;1.00;0.97;0.97;0.97;0.97;0.97	Bacteria: 1.00	Proteobacteria: 1.00	Gammaproteobacteria: 0.97	Chromatiales: 0.97	Chromatiaceae: 0.97	Chromatium: 0.97	Chromatium okenii: 0.97
15_5m_32.fa	taxid assigned	based on 3020/3211 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.93;0.93;0.90	Bacteria: 0.99	Bacteroidetes: 0.90	no support	no support	no support	no support	no support
15_5m_33.fa	taxid assigned (1/2)	based on 91/146 ORFs	1;131567;2;1783270;68336;976	1.00;0.92;0.92;0.35;0.35;0.30	Bacteria: 0.92	Bacteroidetes: 0.30	no support	no support	no support	no support	no support
15_5m_33.fa	taxid assigned (2/2)	based on 91/146 ORFs	1;131567;2;1224	1.00;0.92;0.92;0.32	Bacteria: 0.92	Proteobacteria: 0.32	no support	no support	no support	no support	no support
15_5m_34.fa	taxid assigned	based on 20/51 ORFs	1;131567;2	1.00;0.82;0.62	Bacteria: 0.62	no support	no support	no support	no support	no support	no support
15_5m_35.fa	taxid assigned	based on 4/63 ORFs	1;131567;2;1224;28216;80840;119060;44013;1743168	1.00;1.00;1.00;1.00;0.73;0.53;0.53;0.53;0.53	Bacteria: 1.00	Proteobacteria: 1.00	Betaproteobacteria: 0.73	Burkholderiales: 0.53	Burkholderiaceae: 0.53	Polynucleobacter: 0.53	Polynucleobacter wuianus: 0.53
15_5m_36.fa	taxid assigned	based on 3/3 ORFs	1;131567;2;1783272;200795	1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Chloroflexi: 1.00	no support	no support	no support	no support	no support
15_5m_37.fa	taxid assigned	based on 6137/6846 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.98;0.79;0.79;0.75	Bacteria: 0.98	Bacteroidetes: 0.75	no support	no support	no support	no support	no support
15_5m_38.fa	taxid assigned	based on 5304/5597 ORFs	1;131567;2;1783270;68336;976;200643	1.00;1.00;0.98;0.81;0.81;0.76;0.32	Bacteria: 0.98	Bacteroidetes: 0.76	Bacteroidia: 0.32	no support	no support	no support	no support
15_5m_39.fa	taxid assigned	based on 1888/2085 ORFs	1;131567;2;1783272;1239;186801;186802	1.00;0.99;0.97;0.71;0.66;0.47;0.38	Bacteria: 0.97	Firmicutes: 0.66	Clostridia: 0.47	Eubacteriales: 0.38	no support	no support	no support
15_5m_4.fa	taxid assigned	based on 1178/1355 ORFs	1;131567;2;2323;1783234;1783273;1794810	1.00;1.00;0.99;0.71;0.71;0.69;0.63	Bacteria: 0.99	no support	no support	no support	no support	no support	no support
15_5m_40.fa	taxid assigned	based on 1818/2695 ORFs	1;131567;2	1.00;0.75;0.74	Bacteria: 0.74	no support	no support	no support	no support	no support	no support
15_5m_41.fa	taxid assigned	based on 28/32 ORFs	1;131567;2;1224;28216;80840;119060	1.00;1.00;1.00;0.64;0.44;0.36;0.33	Bacteria: 1.00	Proteobacteria: 0.64	Betaproteobacteria: 0.44	Burkholderiales: 0.36	Burkholderiaceae: 0.33	no support	no support
15_5m_42.fa	taxid assigned (1/2)	based on 128/197 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.35;0.35;0.35;0.35;0.35;0.35;0.30;0.30	Viruses: 0.35	Uroviricota: 0.35	Caudoviricetes: 0.35	Caudovirales: 0.35	NA	NA	uncultured Caudovirales phage: 0.30
15_5m_42.fa	taxid assigned (2/2)	based on 128/197 ORFs	1;131567;2	1.00;0.53;0.48	Bacteria: 0.48	no support	no support	no support	no support	no support	no support
15_5m_43.fa	taxid assigned (1/2)	based on 2/17 ORFs	1;131567;2;1224;28211;766;942;952;953;2640676;1301914	1.00;1.00;1.00;1.00;0.54;0.54;0.54;0.54;0.54;0.54;0.54	Bacteria: 1.00	Proteobacteria: 1.00	Alphaproteobacteria: 0.54	Rickettsiales: 0.54	Anaplasmataceae: 0.54	Wolbachia: 0.54	Wolbachia endosymbiont of Pentalonia nigronervosa: 0.54
15_5m_43.fa	taxid assigned (2/2)	based on 2/17 ORFs	1;131567;2;1224;28216;80840;119060;1810868;1553431	1.00;1.00;1.00;1.00;0.46;0.46;0.46;0.46;0.46	Bacteria: 1.00	Proteobacteria: 1.00	Betaproteobacteria: 0.46	Burkholderiales: 0.46	Burkholderiaceae: 0.46	Mycoavidus: 0.46	Mycoavidus cysteinexigens: 0.46
15_5m_44.fa	taxid assigned	based on 1/13 ORFs	1;10239;2732004;2732005;2732007;2732523;2732554;549779;985780;1977630	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Viruses: 1.00	Nucleocytoviricota: 1.00	Megaviricetes: 1.00	Imitervirales: 1.00	Mimiviridae: 1.00	no support	no support
15_5m_45.fa	taxid assigned	based on 4612/8148 ORFs	1;131567;2759;2698737;33634;2696291;2836;33849;33850;33851;33852;2857;303405	1.00;0.99;0.90;0.88;0.87;0.87;0.87;0.81;0.81;0.65;0.65;0.34;0.34	Eukaryota: 0.90	Bacillariophyta: 0.87	Bacillariophyceae: 0.81	Bacillariales: 0.65	Bacillariaceae: 0.65	Nitzschia: 0.34	Nitzschia inconspicua: 0.34
15_5m_46.fa	taxid assigned	based on 2979/3052 ORFs	1;131567;2;1224;28211	1.00;1.00;1.00;0.96;0.93	Bacteria: 1.00	Proteobacteria: 0.96	Alphaproteobacteria: 0.93	no support	no support	no support	no support
15_5m_47.fa	taxid assigned (1/2)	based on 237/1345 ORFs	1;131567;2759	1.00;0.92;0.36	Eukaryota: 0.36	no support	no support	no support	no support	no support	no support
15_5m_47.fa	taxid assigned (2/2)	based on 237/1345 ORFs	1;131567;2	1.00;0.92;0.52	Bacteria: 0.52	no support	no support	no support	no support	no support	no support
15_5m_48.fa	taxid assigned	based on 4971/6991 ORFs	1;131567;2	1.00;0.85;0.81	Bacteria: 0.81	no support	no support	no support	no support	no support	no support
15_5m_49.fa	taxid assigned	based on 4888/5121 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;0.78;0.78;0.78	Bacteria: 1.00	Bacteroidetes: 0.78	no support	no support	no support	no support	no support
15_5m_5.fa	no taxid assigned	no hits to database
15_5m_50.fa	taxid assigned	based on 784/965 ORFs	1;131567;2;2323;1783234	1.00;1.00;0.97;0.32;0.32	Bacteria: 0.97	no support	no support	no support	no support	no support	no support
15_5m_51.fa	taxid assigned	based on 1257/1400 ORFs	1;131567;2;1224;68525;29547	1.00;0.99;0.98;0.60;0.51;0.49	Bacteria: 0.98	Proteobacteria: 0.60	Epsilonproteobacteria: 0.49	no support	no support	no support	no support
15_5m_52.fa	taxid assigned	based on 59/67 ORFs	1;131567;2;1783270;68336;976	1.00;0.99;0.94;0.36;0.36;0.36	Bacteria: 0.94	Bacteroidetes: 0.36	no support	no support	no support	no support	no support
15_5m_53.fa	taxid assigned	based on 1132/1238 ORFs	1;131567;2;1783270;68336;1134404	1.00;1.00;0.98;0.68;0.67;0.35	Bacteria: 0.98	Ignavibacteriae: 0.35	no support	no support	no support	no support	no support
15_5m_54.fa	taxid assigned (1/2)	based on 41/53 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31	Viruses: 0.31	Uroviricota: 0.31	Caudoviricetes: 0.31	Caudovirales: 0.31	NA	NA	uncultured Caudovirales phage: 0.31
15_5m_54.fa	taxid assigned (2/2)	based on 41/53 ORFs	1;131567;2;1783270;68336;976	1.00;0.68;0.68;0.42;0.42;0.42	Bacteria: 0.68	Bacteroidetes: 0.42	no support	no support	no support	no support	no support
15_5m_55.fa	taxid assigned	based on 45/81 ORFs	1;131567;2	1.00;0.70;0.70	Bacteria: 0.70	no support	no support	no support	no support	no support	no support
15_5m_56.fa	taxid assigned (1/2)	based on 210/245 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.38;0.38;0.38;0.38;0.38;0.38;0.37;0.37	Viruses: 0.38	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales: 0.38	NA	NA	uncultured Caudovirales phage: 0.37
15_5m_56.fa	taxid assigned (2/2)	based on 210/245 ORFs	1;131567;2	1.00;0.48;0.48	Bacteria: 0.48	no support	no support	no support	no support	no support	no support
15_5m_57.fa	taxid assigned	based on 42/142 ORFs	1;131567;2759	1.00;0.76;0.45	Eukaryota: 0.45	no support	no support	no support	no support	no support	no support
15_5m_58.fa	no taxid assigned	no hits to database
15_5m_59.fa	taxid assigned	based on 4/14 ORFs	1;131567;2;1783272	1.00;1.00;1.00;0.41	Bacteria: 1.00	no support	no support	no support	no support	no support	no support
15_5m_6.fa	taxid assigned	based on 1444/1825 ORFs	1;131567;2;2323;1783234;1783273;363464;1046947;2044595	1.00;1.00;0.98;0.85;0.85;0.83;0.82;0.82;0.79	Bacteria: 0.98	Candidatus Gracilibacteria: 0.82	NA	NA	NA	NA	Candidatus Gracilibacteria bacterium: 0.79
15_5m_60.fa	taxid assigned	based on 9361/10582 ORFs	1;131567;2;1783257;74201	1.00;1.00;0.99;0.61;0.53	Bacteria: 0.99	Verrucomicrobia: 0.53	no support	no support	no support	no support	no support
15_5m_61.fa	taxid assigned	based on 2727/3036 ORFs	1;131567;2;1783270;68336	1.00;1.00;0.98;0.51;0.50	Bacteria: 0.98	no support	no support	no support	no support	no support	no support
15_5m_62.fa	taxid assigned	based on 65/86 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.66;0.66;0.66;0.66;0.66;0.66;0.64;0.64	Viruses: 0.66	Uroviricota: 0.66	Caudoviricetes: 0.66	Caudovirales: 0.66	NA	NA	uncultured Caudovirales phage: 0.64
15_5m_63.fa	taxid assigned	based on 5491/8085 ORFs	1;131567;2	1.00;0.63;0.56	Bacteria: 0.56	no support	no support	no support	no support	no support	no support
15_5m_64.fa	taxid assigned	based on 733/739 ORFs	1;131567;2;1224;28216;32003;32011	1.00;1.00;1.00;0.87;0.85;0.52;0.52	Bacteria: 1.00	Proteobacteria: 0.87	Betaproteobacteria: 0.85	Nitrosomonadales: 0.52	Methylophilaceae: 0.52	no support	no support
15_5m_65.fa	taxid assigned	based on 3307/3500 ORFs	1;131567;2;1783272;200795;301297;1318598;2026734	1.00;1.00;0.98;0.83;0.82;0.59;0.58;0.58	Bacteria: 0.98	Chloroflexi: 0.82	Dehalococcoidia: 0.59	NA	NA	NA	Dehalococcoidia bacterium: 0.58
15_5m_66.fa	taxid assigned (1/2)	based on 4098/4252 ORFs	1;131567;2;1224;68525;28221;122706;2026735	1.00;1.00;1.00;0.89;0.85;0.85;0.39;0.39	Bacteria: 1.00	Proteobacteria: 0.89	Deltaproteobacteria: 0.85	NA	NA	NA	Deltaproteobacteria bacterium: 0.39
15_5m_66.fa	taxid assigned (2/2)	based on 4098/4252 ORFs	1;131567;2;1224;68525;28221;69541	1.00;1.00;1.00;0.89;0.85;0.85;0.35	Bacteria: 1.00	Proteobacteria: 0.89	Deltaproteobacteria: 0.85	Desulfuromonadales: 0.35	no support	no support	no support
15_5m_67.fa	taxid assigned	based on 2143/2172 ORFs	1;131567;2;1783270;68336;976;1853228;1853229;563835;569836;1869212	1.00;1.00;1.00;0.99;0.99;0.99;0.96;0.32;0.32;0.32;0.32	Bacteria: 1.00	Bacteroidetes: 0.99	Chitinophagia: 0.96	Chitinophagales: 0.32	Chitinophagaceae: 0.32	NA	Chitinophagaceae bacterium: 0.32
15_5m_68.fa	taxid assigned	based on 3428/3715 ORFs	1;131567;2;1224;1236	1.00;1.00;0.99;0.94;0.82	Bacteria: 0.99	Proteobacteria: 0.94	Gammaproteobacteria: 0.82	no support	no support	no support	no support
15_5m_69.fa	taxid assigned	based on 1983/3924 ORFs	1;131567;2	1.00;0.73;0.64	Bacteria: 0.64	no support	no support	no support	no support	no support	no support
15_5m_7.fa	taxid assigned	based on 8/8 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88	Viruses: 0.88	Uroviricota: 0.88	Caudoviricetes: 0.88	Caudovirales: 0.88	NA	NA	uncultured Caudovirales phage: 0.88
15_5m_70.fa	taxid assigned (1/2)	based on 43/161 ORFs	1;10239;2732004;2732005;2732007;2732523;2732554;549779;985780	1.00;0.41;0.41;0.41;0.41;0.41;0.39;0.39;0.38	Viruses: 0.41	Nucleocytoviricota: 0.41	Megaviricetes: 0.41	Imitervirales: 0.39	Mimiviridae: 0.39	no support	no support
15_5m_70.fa	taxid assigned (2/2)	based on 43/161 ORFs	1;131567;2	1.00;0.45;0.36	Bacteria: 0.36	no support	no support	no support	no support	no support	no support
15_5m_71.fa	taxid assigned	based on 1308/1612 ORFs	1;131567;2;1783272	1.00;0.98;0.95;0.35	Bacteria: 0.95	no support	no support	no support	no support	no support	no support
15_5m_72.fa	taxid assigned (1/2)	based on 7/22 ORFs	1;10239;2732004;2732005;2732007;2732523;2732554;549779;985780;1977630;1977639;2024608	1.00;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40	Viruses: 0.40	Nucleocytoviricota: 0.40	Megaviricetes: 0.40	Imitervirales: 0.40	Mimiviridae: 0.40	Klosneuvirus: 0.40	Bodo saltans virus: 0.40
15_5m_72.fa	taxid assigned (2/2)	based on 7/22 ORFs	1;131567;2;1224;68525;29547;213849;72294;2321108	1.00;0.60;0.60;0.34;0.34;0.34;0.34;0.34;0.34	Bacteria: 0.60	Proteobacteria: 0.34	Epsilonproteobacteria: 0.34	Campylobacterales: 0.34	Campylobacteraceae: 0.34	no support	no support
15_5m_73.fa	taxid assigned	based on 1973/2016 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;1.00;1.00;0.97;0.97;0.97;0.93;0.93	Bacteria: 1.00	Bacteroidetes: 0.97	NA	NA	NA	NA	Bacteroidetes bacterium: 0.93
15_5m_74.fa	taxid assigned	based on 4754/5349 ORFs	1;131567;2;1783257;74201	1.00;1.00;0.99;0.55;0.49	Bacteria: 0.99	Verrucomicrobia: 0.49	no support	no support	no support	no support	no support
15_5m_75.fa	taxid assigned	based on 17/76 ORFs	1;10239;2732004;2732005;2732007;2732523	1.00;0.77;0.51;0.51;0.33;0.33	Viruses: 0.77	Nucleocytoviricota: 0.33	Megaviricetes: 0.33	no support	no support	no support	no support
15_5m_76.fa	taxid assigned (1/2)	based on 2678/3425 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.31;0.31;0.31;0.31;0.31;0.31;0.30;0.30	Viruses: 0.31	Uroviricota: 0.31	Caudoviricetes: 0.31	Caudovirales: 0.31	NA	NA	uncultured Caudovirales phage: 0.30
15_5m_76.fa	taxid assigned (2/2)	based on 2678/3425 ORFs	1;131567;2	1.00;0.51;0.49	Bacteria: 0.49	no support	no support	no support	no support	no support	no support
15_5m_77.fa	taxid assigned	based on 1928/2062 ORFs	1;131567;2;1224;1236;135618;403	1.00;1.00;1.00;0.84;0.75;0.72;0.46	Bacteria: 1.00	Proteobacteria: 0.84	Gammaproteobacteria: 0.75	Methylococcales: 0.72	Methylococcaceae: 0.46	no support	no support
15_5m_78.fa	taxid assigned	based on 2832/2972 ORFs	1;131567;2;1224;28211	1.00;0.91;0.91;0.67;0.43	Bacteria: 0.91	Proteobacteria: 0.67	Alphaproteobacteria: 0.43	no support	no support	no support	no support
15_5m_79.fa	taxid assigned	based on 773/2859 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052	1.00;0.93;0.62;0.53;0.52;0.52;0.51;0.51;0.50;0.32;0.32	Eukaryota: 0.62	Chlorophyta: 0.52	Chlorophyceae: 0.51	Chlamydomonadales: 0.50	Chlamydomonadaceae: 0.32	Chlamydomonas: 0.32	no support
15_5m_8.fa	taxid assigned	based on 2743/3013 ORFs	1;131567;2;1783257;74201	1.00;1.00;0.99;0.35;0.33	Bacteria: 0.99	Verrucomicrobia: 0.33	no support	no support	no support	no support	no support
15_5m_80.fa	taxid assigned	based on 701/789 ORFs	1;131567;2;1224	1.00;0.95;0.94;0.90	Bacteria: 0.94	Proteobacteria: 0.90	no support	no support	no support	no support	no support
15_5m_81.fa	taxid assigned	based on 311/559 ORFs	1;131567;2	1.00;0.65;0.62	Bacteria: 0.62	no support	no support	no support	no support	no support	no support
15_5m_82.fa	taxid assigned	based on 721/1156 ORFs	1;10239;12429;2763270	1.00;0.58;0.44;0.44	Viruses: 0.58	NA	NA	NA	NA	NA	Virus NIOZ-UU159: 0.44
15_5m_83.fa	taxid assigned	based on 2956/3391 ORFs	1;131567;2	1.00;0.47;0.43	Bacteria: 0.43	no support	no support	no support	no support	no support	no support
15_5m_84.fa	taxid assigned	based on 1631/1744 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.99;0.73;0.72;0.71	Bacteria: 0.99	Bacteroidetes: 0.71	no support	no support	no support	no support	no support
15_5m_85.fa	taxid assigned (1/2)	based on 748/797 ORFs	1;131567;2;1783270;68336;1090;191410;191411;191412	1.00;0.99;0.99;0.33;0.33;0.30;0.30;0.30;0.30	Bacteria: 0.99	Chlorobi: 0.30	Chlorobia: 0.30	Chlorobiales: 0.30	Chlorobiaceae: 0.30	no support	no support
15_5m_85.fa	taxid assigned (2/2)	based on 748/797 ORFs	1;131567;2;1224	1.00;0.99;0.99;0.56	Bacteria: 0.99	Proteobacteria: 0.56	no support	no support	no support	no support	no support
15_5m_86.fa	no taxid assigned	no hits to database
15_5m_87.fa	taxid assigned	based on 68/110 ORFs	1;131567;2;1783270;68336;976	1.00;0.93;0.93;0.70;0.70;0.70	Bacteria: 0.93	Bacteroidetes: 0.70	no support	no support	no support	no support	no support
15_5m_88.fa	taxid assigned	based on 826/1103 ORFs	1;131567;2;1783272;200795	1.00;0.99;0.95;0.55;0.49	Bacteria: 0.95	Chloroflexi: 0.49	no support	no support	no support	no support	no support
15_5m_89.fa	taxid assigned	based on 5896/6019 ORFs	1;131567;2;1783272;201174;1760;52018	1.00;1.00;1.00;0.97;0.96;0.96;0.32	Bacteria: 1.00	Actinobacteria: 0.96	Actinomycetia: 0.96	no support	no support	no support	no support
15_5m_9.fa	taxid assigned	based on 2140/2306 ORFs	1;131567;2;1224;2008785;119069;1798413;1970530	1.00;0.99;0.99;0.84;0.51;0.51;0.51;0.46	Bacteria: 0.99	Proteobacteria: 0.84	Hydrogenophilalia: 0.51	Hydrogenophilales: 0.51	NA	NA	Hydrogenophilales bacterium 28-61-23: 0.46
15_5m_90.fa	taxid assigned (1/2)	based on 1507/2191 ORFs	1;10239;2731341;2731360;2731618;2731619;28883*	1.00;0.36;0.34;0.34;0.34;0.34;0.34	Viruses: 0.36	Uroviricota: 0.34	Caudoviricetes: 0.34	Caudovirales*: 0.34	no support	no support	no support
15_5m_90.fa	taxid assigned (2/2)	based on 1507/2191 ORFs	1;131567;2	1.00;0.46;0.42	Bacteria: 0.42	no support	no support	no support	no support	no support	no support
15_5m_91.fa	taxid assigned	based on 2294/3136 ORFs	1;131567;2;1224;68525;28221	1.00;0.99;0.96;0.68;0.41;0.41	Bacteria: 0.96	Proteobacteria: 0.68	Deltaproteobacteria: 0.41	no support	no support	no support	no support
15_5m_92.fa	taxid assigned	based on 4710/4959 ORFs	1;131567;2;1783270;68336;976;768503;768507;89373;105	1.00;1.00;1.00;0.98;0.98;0.97;0.91;0.87;0.86;0.80	Bacteria: 1.00	Bacteroidetes: 0.97	Cytophagia: 0.91	Cytophagales: 0.87	Cytophagaceae: 0.86	Runella: 0.80	no support
15_5m_93.fa	taxid assigned	based on 3515/5541 ORFs	1;131567;2	1.00;0.55;0.48	Bacteria: 0.48	no support	no support	no support	no support	no support	no support
15_5m_94.fa	no taxid assigned	no hits to database
15_5m_95.fa	taxid assigned	based on 13/14 ORFs	1;131567;2;1224;28216;80840	1.00;1.00;1.00;0.76;0.76;0.47	Bacteria: 1.00	Proteobacteria: 0.76	Betaproteobacteria: 0.76	Burkholderiales: 0.47	no support	no support	no support
15_5m_96.fa	taxid assigned	based on 461/501 ORFs	1;131567;2;1783272;201174;1760	1.00;0.77;0.76;0.68;0.67;0.52	Bacteria: 0.76	Actinobacteria: 0.67	Actinomycetia: 0.52	no support	no support	no support	no support
15_5m_97.fa	taxid assigned	based on 1/1 ORFs	1;131567;2;1783270;68336;976;37452;1898104	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Bacteroidetes: 1.00	NA	NA	NA	NA	Bacteroidetes bacterium: 1.00
15_5m_98.fa	taxid assigned	based on 10834/11568 ORFs	1;131567;2;1224;1236;135618	1.00;1.00;0.99;0.67;0.45;0.42	Bacteria: 0.99	Proteobacteria: 0.67	Gammaproteobacteria: 0.45	Methylococcales: 0.42	no support	no support	no support
15_5m_99.fa	taxid assigned	based on 36/50 ORFs	1;131567;2;1224	1.00;1.00;1.00;0.36	Bacteria: 1.00	Proteobacteria: 0.36	no support	no support	no support	no support	no support
